id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,年份
4366925364847289,Hs528kl05,6169362841,W中华新易王W,一个震惊世界的医学发现——水这样喝可以治病水是最好的药（美）F.巴特曼博士F·BATMANGHELID前言你知道仅仅用水就可以治愈许多慢性疾病吗?我们对身体外面的水了解得很多，但对身体内的水却知之甚少。如果我们了解了水在身体内的具体运行情况，我们就会恍然大悟，许多疾病的病因仅仅是身体缺水。本文作者F·巴特曼博士是亚力山大·佛莱明--盘尼西林发现者和诺贝尔奖得主的学生，他将毕生精力致力于研究水的治疗作用。他不用药，仅用水，就治愈了3000多名患者。本书总结了作者几十年的研究成果。他发现水可以治疗：心脏病和中风，因为水能稀释血液，有效地预防心脑血管阻塞；骨质疏松症，因为水能使成长过程中的骨骼变得更加坚固；白血病和淋巴瘤，因为水能够将氧输送进细胞，而癌细胞具有厌氧的特征；高血压，因为水是最好的天然利尿剂；糖尿病，因为水能够增加身体内色氨酸的含量；失眠，因为水能够产生天然的睡眠调节物质——褪黑激素；抑郁症，因为水能使身体以天然的方式增加血清素的供应；本书还详细介绍了如何喝水方法：喝水，不是喝茶、一天喝2~3升的水、分多次喝、不是等到口渴时喝水、喝水时要加点盐、尽量喝自来水，而不是碳酸饮料和咖啡。《水是最好的药》和《水这样喝能治病》已被翻译成16种语言，畅销全球，到几百家电视台演讲，本书仅在美国就已印了35次。他难怪有人将这本书与《圣经》相提并论。为了让普通人，特别是需要从本书获得解除自己慢性病痛的老年人能理解，作者简化了原著，由32万字简化为2.3万字，不去深究哪些深奥理论和生僻的医学术语，只是侧重其运用方法和效果。这是另类医学理论，是与现代的医疗学说是离经叛道的，我没有本事判断其中有多少正确，多少谬误，哪些是有意夸大？但本书提出的问题关系着你的健康，甚至生命。而且，我国当前的医与药都以赢利为导向的现实里，现有的医疗与医药体系中的既得利益者是否可能有意无意掩盖了某些真理？作者单用水就可以治疗许多困扰我们老年人的慢性病，又不花钱，是否值得我们读一读，想一想和试一试呢！新的医学理念1.前言现代人，包括大多数的医生不明白水在人体中的作用有多么重要。药物可以缓解病情，却治不好人体的衰老性疾病。同时，人们很少去思考如下问题：水进入身体后是怎样运行的?水在身体内究竟起着怎样至关重要的作用?身体缺水还有没有其他的信号和表征?如果我们了解了水在身体内的具体运行情况，我们就会恍然大悟，许许多多疾病的病因仅仅是身体缺水。身体缺水造成了水代谢功能紊乱，生理紊乱最终又导致了诸多疾病的产生；而治疗这些疾病的方法简单得令你难以置信，那就是：喝足够多的水。2.水是生命之源人之所以能在陆地上成长，也是因为身体内有一整套完善的储水系统。这个系统在人体内储备了大量的水，约占体重的75％。正因如此，人才能在短时间内适应暂时的缺水。同时，人体内还有一个干旱管理机制：在人体缺水时，严格分配体内储备的水，并让最重要的器官先得到足量的水以及由水输送的养分。水的分配中，大脑处于绝对优先的地位。大脑占人体重量的1／50，却接收了全部血液循环的18％一20％，水的比例也与之相同。身体缺水时，干旱管理机制首先要保证重要器官，于是，别的器官的水分就会不足。这时，它们就会发出报警信号，表明某个局部缺水。作者从医多年，经常碰到这种情况：明明是身体缺水发出的信号，急需补充水，但人们却用化学药品对付这些缺水信号。更不幸的是，这个错误还会持续，身体的病状逐渐发展，脱水症越来越复杂，用药越来越多，直到有一天病人死了。这时，谁都说不清他究竟是病死的还是渴死的。这是新的认知模式和新的科学理念，当然要挑战现代医学，得到广泛认同不容易！3.离经叛道的新理念人体是由25％的干物质(溶质)和75％的水(溶剂)构成的。今天的科学认为，人体是装满了各种不同性质的固体物质，水只不过是无足轻重的“填充材料”和运输工具。而且，只有溶质(也就是溶于血液的物质，或血液携带的物质和血液中的血清)才能调节人体的各种活动，调节人体对水分(溶剂)的吸纳。这样的错误认识使得医学研究时全都盯着一个方向：找到致病的“特殊”物质、先用化验来查找病因，再寻找化学品中和或改变这些“溶质”。须知，除了用抗生素治疗细菌感染外，所有治疗方法都是为了减轻患者的症状，都是治标不治本。有关人体的科学新理念和新思维能使普通人成为自己的保健医生。溶剂，即水，有调节体内功能的作用，还能调节溶解于其中的溶质(固体物质)。人体内的水代谢一旦紊乱(溶剂紊乱)，就会发出各种信号，表明“系统”功能出了问题，水的供给与分配出了问题。人体大约由75％的水和25％的固体物质构成。据说大脑组织的85％都是水，而且，大脑对脱水或水分不足的状态极为敏感。大脑总是浸泡在含有盐分的脑脊髓液体中。身体里的水被视为溶剂，水中溶解的固体物质被称为溶质。作者曾对3000多名消化道溃疡患者做过临床观察，只用水治病，就能治愈。身体缺水的惟一补救办法就是供水，除此之外别无他法。本书各章节都引用了一些例证，以便让心存疑虑者明白：水是天然的保健良药，能够解决多种健康问题。这也是人类历史上最伟大的发现。特别是，进入成年后，渴的感觉会逐渐衰退，我们的身体内的水分会越来越少。随着年龄的增长，体内细胞的含水量也会逐渐减少，细胞内的含水量与细胞外含水量之比从1：1减少至大约0.8：1，也就说是进入老龄后，每十年身体内丧失3升以上的水。这是一个巨大的变化。我们饮水是为了满足细胞的功能需求，饮水量的减少会影响细胞的活力。结果，慢性脱水就会引发一系列症状。如果不明白这些症状是人体脱水发出的紧急信号，就会把它们误认为是别的疾病。直到今天，人们还是没有弄明白这个问题，把身体对水的渴求误认为是别的疾病，用化学药物来治疗。4.这是一个偶然的发现1979年，作者作为伊斯兰教革命运动的政治犯关押在伊朗的艾威恩监狱。有一天深夜里他发现了一个神奇的事实：只需要两杯水，就可以解除因胃溃疡引起的剧烈腹痛。在监狱15个月时间内，他已经治愈了数百名囚犯，在随后的两年半时间里，使用自来水成功又治愈了3000多个因各种压力导致的胃溃疡病例。这时，作者清醒地意识到，这些人实际上只是于渴而已，病人脱水的信号是通过身体的疼痛表现出来的。在度过了2年零7个月的监狱生活和后来的日子里，作者对于水在生理机能方面的作用，以及水与许多疾病的关系，形成了更多的认识，并发表在各种医学杂志中。水是最好的药之基础身体水份调节与干渴管理机制的重要特征之一，使身体机能受到严密的监控。任何器官获得的水分份额，都不会超过它自身的需要。器官获得水分的多少，取决于其运行功能和特性。和其他所有的系统相比，大脑具有绝对的获取水分优先权。人们都会对干渴和饥饿做出反应，以为二者都是饥饿导致的。但是人们总是吃固体东西，只有身体需要消化过剩的食物，导致干渴的感觉逐渐占据上风时，才会喝些水。在这种情况下，身体的缺水过程，可能会进入一种持续发展的阶段，以致会以一个适应机制逐渐形成和巩固下来。这一过程，将会破坏干渴管理机制，致使身体无法通过有效的干渴感觉表达对水的需求。也就是说，如果你喝的水越多，你的口渴感就会越敏锐，你喝的水越少，你的口渴感就越迟钝。茶、咖啡、葡萄酒和饮料不能代替身体所需的天然水。因为，这些饮料固然含有水分，但也含有脱水因子，特别是咖啡因和酒类。这些物质不仅会清除溶解它们的水分，还会清除身体额外的水分。当你喝咖啡、茶或啤酒时，身体消耗的水分，总是多于这些饮料含有的水分。假如你喝完饮料后测量一下尿液，你就会发现你排出的尿超过饮料的量。当人体处于脱水状态时，它就会将当前所剩的水分重新分配。在人体内部，某些区域水分供应不足，就会发出警报。当干渴管理机制发生作用时，人体仅存的水分将会得到调配，并在需要时使用，这会使人体的整体运行机制发生改变—开始生病。如人体长期脱水，会导致依赖水分的机体功能暂时关闭或休眠，因为身体需要将所剩不多的水分储存起来，以便度过困难期。进而身体脱水的程度越来越严重，某些器官和功能的承受力就会达到极限。这时，身体最活跃的组织和器官，将首先发出特定的信号，并且通知我们：身体已经进入严重缺水状态—慢性病出现。当身体的干渴管理机制发出一系列危机信号时，意味着身体某个区域处于干渴状态，此时，只要增加水分供应，就可以缓解不利局面。但实际上，我们从医生哪里获得的往往是大量的化学药物。因为绝大多数的医生并不了解脱水的症状，不清楚水在身体里的重要性，只能用药物而不是水来解决这些症状，最终的结果是：制药企业越来越富有，病人却没有得到治疗，医生面对身体出现的各种慢性病束手无策。药物治疗只能暂时消除身体缺水的各种危机信号，对人体细胞(包括基因细胞)却有害无益。长期脱水，会使身体机能的活跃性和有效性彻底丧失，即便是药物也不能起到任何作用，这种可怕的情形，还将传递到下一代身上。如果一种疾病的根源是脱水，人体的感应机制就会遭到破坏，在下一代人的体内就难以形成对抗缺水状态的内在机制。特别是哮喘症、过敏症、胃灼热等疾病，都可通过补水来进行预防，并且只有这样，在我们自己以及下一代人的身上，某些疾病才不会产生。l蛋白质和酶这两种物质，在低粘稠度的溶剂里效率更高。只有周围的水分充足，它们才能够高速扩散和运转。如果溶剂因细胞内缺水而产生高粘稠度，那么，蛋白质和酶在细胞内部的运转效率就会迅速降低。老年人身体水分不足的问题十分突出，他们每10年身体的水分平均丧失3.5~6升，这是一种巨大的损失。而且，依赖口渴的感觉会引起长时间脱水，主要是引起细胞内部脱水，结果导致生产神经传递素的“工厂”体内的氨基酸大量丧失。因为随着年龄的增长『详情』O网页链接,,,,,0,0,1,2019-04-30 23:53:00,中华新易王Android,,,,2019
4369100111327554,HsZBN5zma,5121222882,佛山三水右岸春天楼盘真实情况,春天宣传片（一）万科，万达，恒大，龙湖，碧桂园.....地产百强的企业，建议你们学学咱们的开发商欧雅地产右岸春天L佛山三水右岸春天楼盘真实情况的秒拍视频,,,,,2,1,0,2019-05-06 23:55:00,iPhone客户端,,"http://f.us.sinaimg.cn/001TRutVlx07tEkNpImI01041200uhyy0E010.mp4?label=mp4_720p&template=720x720.23.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693038590&ssig=28wl9FEuoS&KID=unistore,video",,2019
4368738525109151,HsQcAlr7F,2775586612,科学交易匠,@轻销前不久，龙华区举行经济贡献百强企业授牌仪式暨优化营商环境政策宣讲会上宣布：当前，粤港澳大湾区建设加快推进，赋予...O网页链接,,,轻销,,0,0,0,2019-05-05 23:58:00,轻销,,,,2019
4370909953267062,HtKGTdHUy,1708922835,新财富杂志,【科创板开“同股不同权”先河，对A股有何启示】目前已申报科创板的“同股不同权”公司有优刻得和九号智能。科创板允许上市公司实行同股不同权，其制度设计更类似于港交所。以美国和中国香港资本市场为例，研究应不应该允许“同股不同权”，允许的情况下相互制衡机制在哪里，失败和成功的案例有哪些，并对中国未来将如何完善“同股不同权”提出建议。为了争取新经济资本市场话语权，迫切支持新一代高新技术产业和战略性新兴产业企业，在科创板引入“同股不同权”很有必要。O科创板开“同股不同权”先河，对A股有何启示,,,,,30,7,23,2019-05-11 23:46:00,iPhone 8 Plus,"['https://wx2.sinaimg.cn/large/65dc17d3ly1g2x5vt7r9ej20rs097dp9.jpg', 'https://wx2.sinaimg.cn/large/65dc17d3ly1g2xt6m22r8j20w40vatza.jpg', 'https://wx2.sinaimg.cn/large/65dc17d3ly1g2xt6mtc68j20sx0ctgpb.jpg', 'https://wx3.sinaimg.cn/large/65dc17d3ly1g2xt6okhtfj20t80ei7gt.jpg']",,,2019
4370188189525903,HtrUKDY7B,1990198375,眉山发布,#眉山新闻#【我市召开贯彻落实中央第五环境保护督察组对四川省开展“回头看”情况反馈视频会精神暨问题整改安排部署会】5月9日，中央第五环境保护督察组对四川省开展“回头看”情况反馈视频会结束后，我市赓即召开贯彻落实中央第五环境保护督察组对四川省开展“回头看”情况反馈视频会精神暨问题整改安排部署会，就贯彻落实会议要求，对结合我市实际全力做好环保督察问题整改进行再强调、再部署。市委书记慕新海出席会议并讲话。市委副书记、市长罗佳明主持会议。市人大常委会主任刘十庆、市政协主席王影聪、市委副书记黄剑东出席。　　慕新海在讲话中指出，环保督察“回头看”是对落实生态文明建设的“督政”，必须提高思想认识，保持头脑清醒。要增强政治敏锐性认识“回头看”，增强思想自觉性正视“回头看”，增强工作积极性对待“回头看”。切实站在践行“两个维护”、贯彻落实习近平生态文明思想的政治高度，站在贯彻落实全国、全省生态环境保护大会精神的大局高度，站在推动环保督察向纵深发展的实践高度，进一步树牢政治意识，统一思想，以环保督察“回头看”为契机，坚持问题导向，精准研判、精准施策，确保整改落实，推动工作取得实效。　　慕新海强调，环保问题整改是一项系统工作，要坚持相关市领导总牵头，市整改办（市生态环境局）总负责，相关市级领导和区县、部门、园区各司其职、齐抓共管，全面抓好问题整改。要紧盯反馈问题，着眼我市在环保基础设施、水流域环境、大气污染防治上的问题和短板，立即整改、对账销号。要借助督察的东风，坚持规划引领，巩固提升生态保护红线、环境质量底线、资源利用上线和环境准入负面清单硬约束，不断完善经济社会发展、土地利用、城乡建设、生态保护等“多规合一”；要建立健全生态环境保护分级约谈问责制度和生态环境考核激励制度，补齐制度漏洞；要严格环境执法，加大对重点流域、重点区域、重点行业、重点企业的监管执法力度，严惩重处环境违法行为，确保环境保护实现常态长效。　　慕新海强调，生态环境保护能否落到实处，关键在于领导干部，要压实党政同责、践行一岗双责。要坚持领导干部务必亲自挂帅，时刻绷紧“管发展必须管环保、管生产必须管环保、管行业必须管环保”这根“弦”。要坚持督促考核务必随时跟进，全市各级党委政府要自我加压开展督促整改，加强结果运用，逗硬奖惩。要坚持考核问责务必长效常态，进一步进健全完善生态环境保护约谈问责机制，真正确保生态环保责任落地落实。　　市委常委、市政府副市长、市中级人民法院党组书记、市人民检察院检察长，市人大常委会、市政府、市政协秘书长，市委、市政府联系生态环境工作的副秘书长，各区县委书记或区县长，市级有关部门（单位）主要负责人参加会议。,,,,眉山新闻,0,0,1,2019-05-09 23:58:00,微博 weibo.com,,,,2019
4370911672755642,HtKJFbyRQ,6081539249,午夜巴黎街头要饭呀,#电视剧你和我的倾城时光#电视剧说的家族企业遇到经营困境，厉致诚临危受命，成为一家企业的负责人，并且因此邂逅刚出校门、创业碰壁的都市白领林浅。后来凭借自己的努力实现梦想，里面两个人也特别甜，很好看,,,,电视剧你和我的倾城时光,0,0,0,2019-05-11 23:53:00,小米5X 拍人更美,['https://wx4.sinaimg.cn/large/006DzwaJly1g2xtdrmhnjg308c08ce2g.jpg'],,,2019
4370910439939387,HtKHFFHGH,3956582663,宿迁红宝贝,[【4.26知识产权日④】深化知识产权金融结合支撑中小企业创新发展]@速新闻O网页链接,,,速新闻,,0,0,0,2019-05-11 23:48:00,速新闻,['https://wx4.sinaimg.cn/large/ebd4a907ly1g2fkh8ap1aj2028028745.jpg'],,,2019
4367648877731273,HsnR5wrfX,6788499283,微博财经7X24小时,【美国或加大对伊朗制裁力度】消息人士称，美国考虑加大对伊朗制裁力度，包括制裁与伊朗石化贸易相关的企业，制裁与伊朗进行业务往来的银行，考虑对伊朗的其他获取美元渠道进行制裁。受此影响，美、布两油一度小幅走高。,,,,,2,0,1,2019-05-02 23:48:00,微博股票,,,,2019
4370909831309287,HtKGH5uBx,2334078607,Universal_LL,#斐讯0元购调查#联璧真的得要拔出萝卜带出泥，还原事件真相，是谁在包庇上海斐讯联璧联合诈骗？是谁在看重利益后致万千受害者于不顾？上海斐讯这个背后担保企业至今未被立案？那些帮助联璧金融宣传引流的企业难道就没有一点责任么？#上海爆料##北京爆料#带着疑问盼了一年了，希望上层领导能大力追缴免损。#松江国资委斐讯联璧京东连环诈骗##博士被骗130万#,,,,"斐讯0元购调查,上海爆料,北京爆料,松江国资委斐讯联璧京东连环诈骗,博士被骗130万",41,21,35,2019-05-11 23:46:00,iPhone客户端,"['https://wx2.sinaimg.cn/large/8b1f368fly1g2xsn0qbsdj20py1hcdk9.jpg', 'https://wx3.sinaimg.cn/large/8b1f368fly1g2xsn243ucj20ci0m8dhb.jpg', 'https://wx4.sinaimg.cn/large/8b1f368fly1g2xsn2n3w4j20k00r00ve.jpg', 'https://wx1.sinaimg.cn/large/8b1f368fly1g2xsn35jr4j20k00qodim.jpg', 'https://wx2.sinaimg.cn/large/8b1f368fly1g2xsn48cq8j20h40d4wgk.jpg', 'https://wx2.sinaimg.cn/large/8b1f368fly1g2xsmzsuibj20u01hdtgy.jpg', 'https://wx2.sinaimg.cn/large/8b1f368fly1g2xsn6c10wj20u01hd7g5.jpg', 'https://wx1.sinaimg.cn/large/8b1f368fly1g2xsn75xrnj20qo1bf432.jpg', 'https://wx4.sinaimg.cn/large/8b1f368fly1g2xsn4n2fxj20k00er0ur.jpg']",,,2019
4370186955934433,HtrSLoTOF,6260510758,workforme201706,为什么需要制作实时更新的组织结构图？企业实际运营过程中，组织结构以及人员构成并非一成不变的。组织结构配合企业战略，当战略调整时，组织结构需要跟着做出相应地改变；同时人员构成影响着企业的运作质量以及运作效率，因此在企业的日常管理中，我们需要通过组织结构图实时了解企业当前结构安排以及人员配置情况。为什么要使用EXCEL创建，而非WORD或者PPT？如果某个组织结构图很少改动或者是PPT或者WORD文章...O网页链接,,库尔勒,,,0,0,1,2019-05-09 23:53:00,HUAWEI Mate 10,['https://wx4.sinaimg.cn/large/006PGsPYly1g2vi5c3ezvj305c040t93.jpg'],,,2019
4370187245372827,HtrTemxIv,1962748933,赤峰之窗,#赤峰动态#【重磅！为赤峰做成这件事，市政府直接奖励200万！】赤子怀揣拳拳之心为家乡发展献计出力，家乡也拿出满满的诚意迎接赤子归来。近日，市人民政府办公室发布了《赤峰市招商引资奖励暂行办法》，以优厚的奖励政策鼓励社会各界积极参与招商引资工作。奖励项目范围：2019年1月1日以后，从市外、境外引进的二、三产业投资项目，或通过招商引资对赤峰市现有企业进行重组并扩大再生产的项目(房地产开发类项目、传统商场类项目、矿产资源开发类项目、能源资源开发类项目除外)。奖励引资者范围：办法所称引资者，是指介绍外地投资者在赤峰市投资建设项目的社会组织和自然人，不包括公职人员。引资成功标准：本办法所规定的引资项目投资成功的标准，是指在赤峰市完成工商注册，资金实际到位形成固定资产，并且项目竣工投产。奖金来源：按照市和旗县区财政税收分享体制分别列入公共预算。奖励标准：引进单体项目一次性固定资产投资5000万元—1亿元人民币项目(含1亿元人民币项目)奖励50万元人民币，引进一次性固定资产投资1亿元—5亿元人民币项目(含5亿元人民币项目)奖励100万元人民币，引进一次性固定资产投资5亿元人民币以上项目奖励200万元人民币。引资者资格审定：每年11月份对需要奖励的引资者进行一次资格审定。落户旗县区项目引资者资格，由旗县区政府审定；落户东山工业园区项目引资者资格，由赤峰高新区管委会审定。每个项目奖励对象以首次确定的引资者为准。同一个项目只认定一个引资者。奖励申报流程：每年11月末，由项目所在地旗县区政府或赤峰高新区管委会负责向市区域经济合作局书面申报，由市区域经济合作局统一报请市政府批准奖励。项目竣工投产后一年内未申报引资奖励的，视为自动放弃。对采取不正当手段骗取奖励资金的，依法追究当事人和相关证明材料出具者相应的纪律责任或法律责任。办法自发布之日起施行，由市区域经济合作局负责解释。来源：赤峰新闻综合频道内蒙古晨报,,,,赤峰动态,7,4,8,2019-05-09 23:54:00,360安全浏览器,['https://wx3.sinaimg.cn/large/74fd2c05ly1g2vi6i5md8j20hs0ermxp.jpg'],,,2019
